scene_order,scene_id,scene_title,mp3_name,speaker,emotion,line_text,tts_prompt
4,comparison-online,Comparing Relationships Online,s04_comparison_online_009_reese_reassuring.mp3,Reese,reassuring,And maybe the feed is giving you edited footage while you're judging us in real time.,"Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""And maybe the feed is giving you edited footage while you're judging us in real time."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_010_jordan_reflective.mp3,Jordan,reflective,I think I'm borrowing other people's aesthetics and calling the result dissatisfaction.,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I think I'm borrowing other people's aesthetics and calling the result dissatisfaction."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_011_reese_reassuring.mp3,Reese,reassuring,"That sounds a lot more honest than ""we're boring.""","Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""That sounds a lot more honest than """"we're boring."""""""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_012_jordan_reflective.mp3,Jordan,reflective,"We might be ordinary, but ordinary is not the same thing as empty. I need to remember that.","Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""We might be ordinary, but ordinary is not the same thing as empty. I need to remember that."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_013_reese_reassuring.mp3,Reese,reassuring,Then let's protect what we actually have before the feed teaches you to look past it.,"Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""Then let's protect what we actually have before the feed teaches you to look past it."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_014_narration_reflective.mp3,Narration,reflective,"Jordan notices the comparison before it fully rewrites the relationship, and Reese helps pull the conversation back toward reality.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Jordan notices the comparison before it fully rewrites the relationship, and Reese helps pull the conversation back toward reality."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_015_narration_reflective.mp3,Narration,reflective,Contentment is easier to recover once comparison is named as the distortion rather than treated like objective proof.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Contentment is easier to recover once comparison is named as the distortion rather than treated like objective proof."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_016_jordan_reflective.mp3,Jordan,reflective,I don't know how to unsee it now. They all look more alive than we do.,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I don't know how to unsee it now. They all look more alive than we do."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_017_reese_reassuring.mp3,Reese,reassuring,That's a brutal standard when all you're comparing it to is fifteen seconds of everybody else's best angle.,"Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""That's a brutal standard when all you're comparing it to is fifteen seconds of everybody else's best angle."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_018_jordan_reflective.mp3,Jordan,reflective,Maybe brutal doesn't make it less true.,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Maybe brutal doesn't make it less true."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_019_reese_reassuring.mp3,Reese,reassuring,Or maybe it just makes us easier to wound.,"Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""Or maybe it just makes us easier to wound."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_020_narration_reflective.mp3,Narration,reflective,"Jordan keeps treating comparison as insight, and the relationship becomes less secure even though nothing concrete actually changes between them.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Jordan keeps treating comparison as insight, and the relationship becomes less secure even though nothing concrete actually changes between them."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_021_narration_reflective.mp3,Narration,reflective,A relationship can start feeling inadequate long before it is actually unhealthy if comparison keeps setting the terms of evaluation.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""A relationship can start feeling inadequate long before it is actually unhealthy if comparison keeps setting the terms of evaluation."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_022_jordan_reflective.mp3,Jordan,reflective,Can I say something shallow in a serious tone?,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Can I say something shallow in a serious tone?"""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_023_reese_reassuring.mp3,Reese,reassuring,Those are usually the conversations worth having. Go ahead.,"Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""Those are usually the conversations worth having. Go ahead."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_024_jordan_reflective.mp3,Jordan,reflective,The feed keeps making me feel like our relationship isn't vivid enough. Not because you've done anything wrong. More because I'm being very impressionable right now.,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""The feed keeps making me feel like our relationship isn't vivid enough. Not because you've done anything wrong. More because I'm being very impressionable right now."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_025_reese_reassuring.mp3,Reese,reassuring,That makes sense. Comparison can still hurt even when you know it's curated.,"Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""That makes sense. Comparison can still hurt even when you know it's curated."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_026_jordan_reflective.mp3,Jordan,reflective,I think I miss intention more than spectacle. I don't need fireworks. I just want us to keep choosing each other on purpose.,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I think I miss intention more than spectacle. I don't need fireworks. I just want us to keep choosing each other on purpose."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_027_reese_reassuring.mp3,Reese,reassuring,"That feels doable. Weekly coffee outside campus, maybe. Phones away. Something small enough to survive real life.","Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""That feels doable. Weekly coffee outside campus, maybe. Phones away. Something small enough to survive real life."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_028_jordan_reflective.mp3,Jordan,reflective,That already feels more comforting than anything I saw online tonight.,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""That already feels more comforting than anything I saw online tonight."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_029_reese_reassuring.mp3,Reese,reassuring,"Good. Because I want our relationship to feel lived in, not advertised.","Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""Good. Because I want our relationship to feel lived in, not advertised."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_030_narration_reflective.mp3,Narration,reflective,"Jordan turns vague dissatisfaction into a concrete conversation about presence, and Reese meets the need without performing romance for an imaginary audience.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Jordan turns vague dissatisfaction into a concrete conversation about presence, and Reese meets the need without performing romance for an imaginary audience."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_031_narration_reflective.mp3,Narration,reflective,Comparison loses some of its power once a couple defines what they actually want instead of what they are supposed to want.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Comparison loses some of its power once a couple defines what they actually want instead of what they are supposed to want."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_032_jordan_reflective.mp3,Jordan,reflective,"I hear you, but part of me still wants you to fix the feeling immediately so I stop comparing.","Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I hear you, but part of me still wants you to fix the feeling immediately so I stop comparing."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_033_reese_reassuring.mp3,Reese,reassuring,I can care for you. I can't out-perform the entire internet in one conversation.,"Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""I can care for you. I can't out-perform the entire internet in one conversation."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_034_jordan_reflective.mp3,Jordan,reflective,I know. I just don't like how small I feel in this.,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I know. I just don't like how small I feel in this."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_035_reese_reassuring.mp3,Reese,reassuring,Then let's be careful not to turn that smallness into a test I automatically fail.,"Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""Then let's be careful not to turn that smallness into a test I automatically fail."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_036_narration_reflective.mp3,Narration,reflective,"The conversation stays loving, but Jordan still reaches for immediate reassurance that Reese cannot fully provide, leaving a soft but real tension behind.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""The conversation stays loving, but Jordan still reaches for immediate reassurance that Reese cannot fully provide, leaving a soft but real tension behind."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_037_narration_reflective.mp3,Narration,reflective,Even caring partners can feel strained when one person's insecurity becomes the other's impossible assignment to solve on command.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Even caring partners can feel strained when one person's insecurity becomes the other's impossible assignment to solve on command."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_038_jordan_reflective.mp3,Jordan,reflective,I put the phone face down and try to notice what the room feels like without a scoreboard in it.,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I put the phone face down and try to notice what the room feels like without a scoreboard in it."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_039_reese_reassuring.mp3,Reese,reassuring,You look more like yourself already.,"Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""You look more like yourself already."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_040_jordan_reflective.mp3,Jordan,reflective,That's because the app isn't narrating my life anymore.,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""That's because the app isn't narrating my life anymore."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_041_reese_reassuring.mp3,Reese,reassuring,"Do you want to leave it there, or do you still want to talk about what it brought up?","Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""Do you want to leave it there, or do you still want to talk about what it brought up?"""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_042_jordan_reflective.mp3,Jordan,reflective,I still want to talk. The break helped me realize I wasn't actually upset at you. I was feeling left behind by images.,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I still want to talk. The break helped me realize I wasn't actually upset at you. I was feeling left behind by images."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_043_reese_reassuring.mp3,Reese,reassuring,That distinction matters a lot.,"Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""That distinction matters a lot."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_044_jordan_reflective.mp3,Jordan,reflective,Yeah. So maybe tonight I don't need a perfect date. I just need a real check-in.,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Yeah. So maybe tonight I don't need a perfect date. I just need a real check-in."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_045_reese_reassuring.mp3,Reese,reassuring,That I can absolutely do.,"Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""That I can absolutely do."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_046_narration_reflective.mp3,Narration,reflective,Jordan creates enough distance from the feed to tell the difference between a triggered mood and an actual relationship problem.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Jordan creates enough distance from the feed to tell the difference between a triggered mood and an actual relationship problem."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_047_narration_reflective.mp3,Narration,reflective,Sometimes the healthiest conversation begins with stepping away from the environment that distorted the feeling in the first place.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Sometimes the healthiest conversation begins with stepping away from the environment that distorted the feeling in the first place."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_048_jordan_reflective.mp3,Jordan,reflective,"The app is closed, but the ranking system came with me.","Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""The app is closed, but the ranking system came with me."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_049_reese_reassuring.mp3,Reese,reassuring,"You don't have to answer right now, but I can feel you comparing us to something.","Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""You don't have to answer right now, but I can feel you comparing us to something."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_050_jordan_reflective.mp3,Jordan,reflective,I know. I just don't know how to talk without sounding ungrateful.,"Jordan voice: reflective young adult voice, self-aware, comparison-prone, quietly vulnerable. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I know. I just don't know how to talk without sounding ungrateful."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_051_reese_reassuring.mp3,Reese,reassuring,Silence has its own way of sounding too.,"Reese voice: grounded reassuring young adult voice, steady, practical, emotionally secure. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""Silence has its own way of sounding too."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_052_narration_reflective.mp3,Narration,reflective,"Jordan avoids a direct fight, but the unspoken standard remains alive enough to keep eroding contentment from the inside.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Jordan avoids a direct fight, but the unspoken standard remains alive enough to keep eroding contentment from the inside."""
4,comparison-online,Comparing Relationships Online,s04_comparison_online_053_narration_reflective.mp3,Narration,reflective,Detox helps only partway if the underlying insecurity stays unnamed and keeps evaluating the relationship in silence.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Detox helps only partway if the underlying insecurity stays unnamed and keeps evaluating the relationship in silence."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_001_morgan_direct.mp3,Morgan,direct,Can I ask the future question without making it sound like an ultimatum?,"Morgan voice: direct emotionally literate young adult voice, patient, future-facing, honest. Emotion: direct. Delivery: clear, pointed, socially bold but not cruel. Clean studio recording, no background music, no sound effects. Speak exactly: ""Can I ask the future question without making it sound like an ultimatum?"""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_002_casey_concerned.mp3,Casey,concerned,You asking it that carefully already tells me it matters.,"Casey voice: cautious sincere young adult female voice, careful with words, afraid of overpromising but deeply caring. Emotion: concerned. Delivery: gentle concern, attentive and caring. Clean studio recording, no background music, no sound effects. Speak exactly: ""You asking it that carefully already tells me it matters."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_003_morgan_concerned.mp3,Morgan,concerned,It does. Graduation is close. Schedules are changing. I just want to know how you see us.,"Morgan voice: direct emotionally literate young adult voice, patient, future-facing, honest. Emotion: concerned. Delivery: gentle concern, attentive and caring. Clean studio recording, no background music, no sound effects. Speak exactly: ""It does. Graduation is close. Schedules are changing. I just want to know how you see us."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_004_casey_reflective.mp3,Casey,reflective,I care about you. That's the easy part. The hard part is that everyone talks about commitment like a confident person should answer immediately.,"Casey voice: cautious sincere young adult female voice, careful with words, afraid of overpromising but deeply caring. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I care about you. That's the easy part. The hard part is that everyone talks about commitment like a confident person should answer immediately."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_005_casey_concerned.mp3,Casey,concerned,Meanwhile I'm over here wondering whether being a good partner means certainty or just honesty.,"Casey voice: cautious sincere young adult female voice, careful with words, afraid of overpromising but deeply caring. Emotion: concerned. Delivery: gentle concern, attentive and caring. Clean studio recording, no background music, no sound effects. Speak exactly: ""Meanwhile I'm over here wondering whether being a good partner means certainty or just honesty."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_006_casey_reflective.mp3,Casey,reflective,I'm ready. Or at least I should be. We can do the long-term version.,"Casey voice: cautious sincere young adult female voice, careful with words, afraid of overpromising but deeply caring. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I'm ready. Or at least I should be. We can do the long-term version."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_007_morgan_direct.mp3,Morgan,direct,Should be and are are not the same sentence.,"Morgan voice: direct emotionally literate young adult voice, patient, future-facing, honest. Emotion: direct. Delivery: clear, pointed, socially bold but not cruel. Clean studio recording, no background music, no sound effects. Speak exactly: ""Should be and are are not the same sentence."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_008_casey_concerned.mp3,Casey,concerned,I know. I just don't want my uncertainty to sound like lack of love.,"Casey voice: cautious sincere young adult female voice, careful with words, afraid of overpromising but deeply caring. Emotion: concerned. Delivery: gentle concern, attentive and caring. Clean studio recording, no background music, no sound effects. Speak exactly: ""I know. I just don't want my uncertainty to sound like lack of love."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_009_morgan_direct.mp3,Morgan,direct,Then don't replace uncertainty with a promise you can't breathe inside.,"Morgan voice: direct emotionally literate young adult voice, patient, future-facing, honest. Emotion: direct. Delivery: clear, pointed, socially bold but not cruel. Clean studio recording, no background music, no sound effects. Speak exactly: ""Then don't replace uncertainty with a promise you can't breathe inside."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_010_casey_reflective.mp3,Casey,reflective,Maybe committing harder is how I grow into it.,"Casey voice: cautious sincere young adult female voice, careful with words, afraid of overpromising but deeply caring. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Maybe committing harder is how I grow into it."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_011_morgan_direct.mp3,Morgan,direct,Or maybe it's how you burn out trying to be the version of you that answered too quickly.,"Morgan voice: direct emotionally literate young adult voice, patient, future-facing, honest. Emotion: direct. Delivery: clear, pointed, socially bold but not cruel. Clean studio recording, no background music, no sound effects. Speak exactly: ""Or maybe it's how you burn out trying to be the version of you that answered too quickly."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_012_casey_concerned.mp3,Casey,concerned,I don't know how to tell the difference yet.,"Casey voice: cautious sincere young adult female voice, careful with words, afraid of overpromising but deeply caring. Emotion: concerned. Delivery: gentle concern, attentive and caring. Clean studio recording, no background music, no sound effects. Speak exactly: ""I don't know how to tell the difference yet."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_013_morgan_direct.mp3,Morgan,direct,That's exactly why this feels fragile.,"Morgan voice: direct emotionally literate young adult voice, patient, future-facing, honest. Emotion: direct. Delivery: clear, pointed, socially bold but not cruel. Clean studio recording, no background music, no sound effects. Speak exactly: ""That's exactly why this feels fragile."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_014_narration_reflective.mp3,Narration,reflective,"Casey offers commitment in language that sounds decisive but feels borrowed, and the relationship starts carrying the weight of a promise made under emotional pressure.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Casey offers commitment in language that sounds decisive but feels borrowed, and the relationship starts carrying the weight of a promise made under emotional pressure."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_015_narration_reflective.mp3,Narration,reflective,Premature certainty can feel generous in the moment while quietly creating resentment and exhaustion underneath it.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Premature certainty can feel generous in the moment while quietly creating resentment and exhaustion underneath it."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_016_casey_open-hearted.mp3,Casey,open-hearted,"No, let me try again. I'm not unsure about you. I'm unsure about saying yes to a whole future when I'm still figuring out where I'll even be standing in six months.","Casey voice: cautious sincere young adult female voice, careful with words, afraid of overpromising but deeply caring. Emotion: open-hearted. Delivery: warmly open, relieved, gently hopeful. Clean studio recording, no background music, no sound effects. Speak exactly: ""No, let me try again. I'm not unsure about you. I'm unsure about saying yes to a whole future when I'm still figuring out where I'll even be standing in six months."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_017_morgan_direct.mp3,Morgan,direct,"That answer I can work with, because it's real.","Morgan voice: direct emotionally literate young adult voice, patient, future-facing, honest. Emotion: direct. Delivery: clear, pointed, socially bold but not cruel. Clean studio recording, no background music, no sound effects. Speak exactly: ""That answer I can work with, because it's real."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_018_casey_reflective.mp3,Casey,reflective,"I can offer commitment to the process, even if I can't offer a flawless five-year script tonight.","Casey voice: cautious sincere young adult female voice, careful with words, afraid of overpromising but deeply caring. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I can offer commitment to the process, even if I can't offer a flawless five-year script tonight."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_019_morgan_open-hearted.mp3,Morgan,open-hearted,"That kind of honesty makes me feel closer to you, not farther.","Morgan voice: direct emotionally literate young adult voice, patient, future-facing, honest. Emotion: open-hearted. Delivery: warmly open, relieved, gently hopeful. Clean studio recording, no background music, no sound effects. Speak exactly: ""That kind of honesty makes me feel closer to you, not farther."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_020_narration_reflective.mp3,Narration,reflective,"Casey corrects the reflex to over-promise and gives Morgan something sturdier: honesty about capacity, fear, and intention.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Casey corrects the reflex to over-promise and gives Morgan something sturdier: honesty about capacity, fear, and intention."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_021_narration_reflective.mp3,Narration,reflective,Commitment does not have to sound absolute to be sincere. Often it becomes healthier when it is spoken with realism.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Commitment does not have to sound absolute to be sincere. Often it becomes healthier when it is spoken with realism."""
5,commitment-decisions,Commitment Decisions,s05_commitment_decisions_022_casey_concerned.mp3,Casey,concerned,"I need more time, but I don't want that answer to sound like a vague parking lot for your feelings.","Casey voice: cautious sincere young adult female voice, careful with words, afraid of overpromising but deeply caring. Emotion: concerned. Delivery: gentle concern, attentive and caring. Clean studio recording, no background music, no sound effects. Speak exactly: ""I need more time, but I don't want that answer to sound like a vague parking lot for your feelings."""
